Info 1355 [13:29:9.858] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 411 structureChanged: false Elapsed: 106ms
Info 1356 [13:29:9.858] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1357 [13:29:14.322] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1358 [13:29:14.452] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 412 structureChanged: false Elapsed: 130ms
Info 1359 [13:29:14.452] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1360 [13:29:14.533] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1361 [13:29:14.573] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 413 structureChanged: false Elapsed: 40ms
Info 1362 [13:29:14.573] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1363 [13:29:15.42] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1364 [13:29:15.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 414 structureChanged: false Elapsed: 114ms
Info 1365 [13:29:15.156] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1366 [13:29:15.159] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1367 [13:29:15.217] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 415 structureChanged: false Elapsed: 58ms
Info 1368 [13:29:15.217] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1369 [13:29:15.583] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1370 [13:29:15.680] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 416 structureChanged: false Elapsed: 97ms
Info 1371 [13:29:15.680] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1372 [13:29:59.5] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1373 [13:29:59.194] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 417 structureChanged: false Elapsed: 189ms
Info 1374 [13:29:59.194] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1375 [13:29:59.200] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1376 [13:29:59.235] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 418 structureChanged: false Elapsed: 35ms
Info 1377 [13:29:59.235] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1378 [13:29:59.748] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1379 [13:29:59.879] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 419 structureChanged: false Elapsed: 130ms
Info 1380 [13:29:59.880] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1381 [13:30:1.407] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1382 [13:30:1.565] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 420 structureChanged: false Elapsed: 158ms
Info 1383 [13:30:1.565] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1384 [13:30:1.746] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1385 [13:30:1.776] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 421 structureChanged: false Elapsed: 30ms
Info 1386 [13:30:1.776] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1387 [13:30:1.955] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1388 [13:30:2.67] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 422 structureChanged: false Elapsed: 112ms
Info 1389 [13:30:2.67] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1390 [13:30:15.506] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1391 [13:30:15.587] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 423 structureChanged: false Elapsed: 81ms
Info 1392 [13:30:15.587] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1393 [13:31:35.916] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1394 [13:31:36.158] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 424 structureChanged: false Elapsed: 241ms
Info 1395 [13:31:36.159] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1396 [13:32:32.689] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1397 [13:32:32.862] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 425 structureChanged: false Elapsed: 173ms
Info 1398 [13:32:32.862] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1399 [13:32:34.493] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1400 [13:32:34.612] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 426 structureChanged: false Elapsed: 119ms
Info 1401 [13:32:34.612] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1402 [13:32:34.614] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1403 [13:32:34.657] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 427 structureChanged: false Elapsed: 42ms
Info 1404 [13:32:34.657] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1405 [13:32:47.75] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1406 [13:32:47.198] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 428 structureChanged: false Elapsed: 123ms
Info 1407 [13:32:47.198] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1408 [13:32:47.734] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1409 [13:32:47.868] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 429 structureChanged: false Elapsed: 133ms
Info 1410 [13:32:47.869] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1411 [13:32:48.677] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1412 [13:32:48.802] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 430 structureChanged: false Elapsed: 125ms
Info 1413 [13:32:48.802] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1414 [13:33:20.336] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1415 [13:33:20.480] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 431 structureChanged: false Elapsed: 143ms
Info 1416 [13:33:20.480] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1417 [13:33:20.481] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1418 [13:33:20.522] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 432 structureChanged: false Elapsed: 41ms
Info 1419 [13:33:20.522] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1420 [13:33:21.46] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1421 [13:33:21.166] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 433 structureChanged: false Elapsed: 120ms
Info 1422 [13:33:21.166] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1423 [13:33:21.169] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1424 [13:33:21.213] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 434 structureChanged: false Elapsed: 44ms
Info 1425 [13:33:21.214] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1426 [13:33:21.979] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1427 [13:33:22.112] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 435 structureChanged: false Elapsed: 133ms
Info 1428 [13:33:22.112] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1429 [13:33:22.114] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1430 [13:33:22.150] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 436 structureChanged: false Elapsed: 36ms
Info 1431 [13:33:22.150] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1432 [13:33:22.534] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1433 [13:33:22.645] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 437 structureChanged: false Elapsed: 110ms
Info 1434 [13:33:22.645] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1435 [13:33:22.648] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1436 [13:33:22.731] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 438 structureChanged: false Elapsed: 83ms
Info 1437 [13:33:22.731] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1438 [13:33:23.193] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1439 [13:33:23.317] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 439 structureChanged: false Elapsed: 123ms
Info 1440 [13:33:23.317] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1441 [13:33:23.319] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1442 [13:33:23.355] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 440 structureChanged: false Elapsed: 36ms
Info 1443 [13:33:23.355] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1444 [13:33:24.286] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1445 [13:33:24.411] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 441 structureChanged: false Elapsed: 124ms
Info 1446 [13:33:24.411] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1447 [13:33:28.519] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1448 [13:33:28.648] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 442 structureChanged: false Elapsed: 128ms
Info 1449 [13:33:28.648] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1450 [13:33:29.274] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1451 [13:33:29.424] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 443 structureChanged: false Elapsed: 149ms
Info 1452 [13:33:29.424] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1453 [13:33:29.813] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1454 [13:33:29.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 444 structureChanged: false Elapsed: 33ms
Info 1455 [13:33:29.846] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1456 [13:33:30.622] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1457 [13:33:30.725] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 445 structureChanged: false Elapsed: 102ms
Info 1458 [13:33:30.726] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1459 [13:33:30.728] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1460 [13:33:30.791] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 446 structureChanged: false Elapsed: 63ms
Info 1461 [13:33:30.791] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1462 [13:33:30.969] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1463 [13:33:31.60] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 447 structureChanged: false Elapsed: 91ms
Info 1464 [13:33:31.61] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1465 [13:33:31.147] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1466 [13:33:31.215] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 448 structureChanged: false Elapsed: 68ms
Info 1467 [13:33:31.215] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1468 [13:33:31.424] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1469 [13:33:31.545] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 449 structureChanged: false Elapsed: 121ms
Info 1470 [13:33:31.545] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1471 [13:33:31.555] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1472 [13:33:31.674] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 450 structureChanged: false Elapsed: 119ms
Info 1473 [13:33:31.675] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1474 [13:33:31.983] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1475 [13:33:32.110] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 451 structureChanged: false Elapsed: 127ms
Info 1476 [13:33:32.110] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1477 [13:33:50.272] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1478 [13:33:50.427] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 452 structureChanged: false Elapsed: 155ms
Info 1479 [13:33:50.427] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1480 [14:14:44.320] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1481 [14:14:44.608] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 453 structureChanged: false Elapsed: 288ms
Info 1482 [14:14:44.608] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1483 [14:38:16.910] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1484 [14:38:16.966] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 454 structureChanged: false Elapsed: 56ms
Info 1485 [14:38:16.966] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1486 [14:38:16.968] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1487 [14:38:17.11] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 455 structureChanged: false Elapsed: 43ms
Info 1488 [14:38:17.12] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1489 [14:38:17.426] getCompletionData: Get current token: 0
Info 1490 [14:38:17.427] getCompletionData: Is inside comment: 0
Info 1491 [14:38:17.427] getCompletionData: Get previous token 1: 0
Info 1492 [14:38:17.428] getCompletionData: Get previous token 2: 1
Info 1493 [14:38:17.430] getCompletionsAtPosition: isCompletionListBlocker: 2
Info 1494 [14:38:17.461] getCompletionData: Semantic work: 31
Info 1495 [14:38:17.499] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 35
Info 1496 [14:38:17.771] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1497 [14:38:17.817] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 456 structureChanged: false Elapsed: 46ms
Info 1498 [14:38:17.817] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1499 [14:38:18.78] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1500 [14:38:18.247] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 457 structureChanged: false Elapsed: 169ms
Info 1501 [14:38:18.247] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1502 [14:39:57.979] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1503 [14:39:58.165] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 458 structureChanged: false Elapsed: 186ms
Info 1504 [14:39:58.165] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1505 [14:39:59.767] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1506 [14:39:59.912] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 459 structureChanged: false Elapsed: 145ms
Info 1507 [14:39:59.912] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1508 [14:39:59.913] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1509 [14:39:59.956] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 460 structureChanged: false Elapsed: 43ms
Info 1510 [14:39:59.956] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1511 [14:40:0.742] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1512 [14:40:0.915] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 461 structureChanged: false Elapsed: 173ms
Info 1513 [14:40:0.915] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1514 [14:40:0.946] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1515 [14:40:0.987] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 462 structureChanged: false Elapsed: 41ms
Info 1516 [14:40:0.987] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1517 [14:40:1.489] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1518 [14:40:1.604] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 463 structureChanged: false Elapsed: 115ms
Info 1519 [14:40:1.605] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1520 [14:40:1.609] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1521 [14:40:1.685] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 464 structureChanged: false Elapsed: 75ms
Info 1522 [14:40:1.685] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1523 [14:40:2.699] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1524 [14:40:2.828] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 465 structureChanged: false Elapsed: 129ms
Info 1525 [14:40:2.828] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1526 [14:40:4.70] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1527 [14:40:4.139] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 466 structureChanged: false Elapsed: 69ms
Info 1528 [14:40:4.139] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1529 [14:40:4.140] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1530 [14:40:4.199] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 467 structureChanged: false Elapsed: 58ms
Info 1531 [14:40:4.199] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1532 [14:40:4.592] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1533 [14:40:4.703] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 468 structureChanged: false Elapsed: 111ms
Info 1534 [14:40:4.703] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1535 [14:40:4.708] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1536 [14:40:4.773] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 469 structureChanged: false Elapsed: 65ms
Info 1537 [14:40:4.773] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1538 [14:40:5.16] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1539 [14:40:5.168] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 470 structureChanged: false Elapsed: 151ms
Info 1540 [14:40:5.168] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1541 [14:40:5.201] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1542 [14:40:5.237] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 471 structureChanged: false Elapsed: 36ms
Info 1543 [14:40:5.237] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1544 [14:40:5.809] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1545 [14:40:5.937] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 472 structureChanged: false Elapsed: 128ms
Info 1546 [14:40:5.937] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1547 [14:40:5.943] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1548 [14:40:6.104] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 473 structureChanged: false Elapsed: 161ms
Info 1549 [14:40:6.104] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1550 [14:40:6.363] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1551 [14:40:6.400] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 474 structureChanged: false Elapsed: 37ms
Info 1552 [14:40:6.400] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1553 [14:40:6.404] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1554 [14:40:6.434] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 475 structureChanged: false Elapsed: 30ms
Info 1555 [14:40:6.434] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1556 [14:40:30.119] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1557 [14:40:30.297] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 476 structureChanged: false Elapsed: 178ms
Info 1558 [14:40:30.297] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1559 [14:40:30.744] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1560 [14:40:30.882] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 477 structureChanged: false Elapsed: 138ms
Info 1561 [14:40:30.883] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1562 [14:40:33.149] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1563 [14:40:33.256] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 478 structureChanged: false Elapsed: 106ms
Info 1564 [14:40:33.256] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1565 [14:40:34.90] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1566 [14:40:34.199] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 479 structureChanged: false Elapsed: 109ms
Info 1567 [14:40:34.199] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1568 [14:40:38.191] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1569 [14:40:38.309] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 480 structureChanged: false Elapsed: 118ms
Info 1570 [14:40:38.309] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1571 [14:40:43.477] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1572 [14:40:43.676] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 481 structureChanged: false Elapsed: 199ms
Info 1573 [14:40:43.676] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1574 [14:40:43.690] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1575 [14:40:43.787] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 482 structureChanged: false Elapsed: 96ms
Info 1576 [14:40:43.787] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1577 [14:40:43.995] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1578 [14:40:44.23] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 483 structureChanged: false Elapsed: 28ms
Info 1579 [14:40:44.23] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1580 [14:40:44.298] getCompletionData: Get current token: 0
Info 1581 [14:40:44.298] getCompletionData: Is inside comment: 0
Info 1582 [14:40:44.298] getCompletionData: Get previous token 1: 0
Info 1583 [14:40:44.298] getCompletionData: Get previous token 2: 0
Info 1584 [14:40:44.298] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1585 [14:40:44.302] getCompletionData: Semantic work: 4
Info 1586 [14:40:44.302] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0
Info 1587 [14:40:45.316] getCompletionData: Get current token: 0
Info 1588 [14:40:45.317] getCompletionData: Is inside comment: 0
Info 1589 [14:40:45.317] getCompletionData: Get previous token 1: 0
Info 1590 [14:40:45.317] getCompletionData: Get previous token 2: 0
Info 1591 [14:40:45.318] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1592 [14:40:45.319] getCompletionData: Semantic work: 1
Info 1593 [14:40:47.284] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1594 [14:40:47.375] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 484 structureChanged: false Elapsed: 91ms
Info 1595 [14:40:47.376] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1596 [14:40:47.942] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1597 [14:40:48.132] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 485 structureChanged: false Elapsed: 190ms
Info 1598 [14:40:48.132] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1599 [14:40:49.329] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1600 [14:40:49.454] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 486 structureChanged: false Elapsed: 125ms
Info 1601 [14:40:49.454] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1602 [14:40:53.124] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1603 [14:40:53.237] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 487 structureChanged: false Elapsed: 113ms
Info 1604 [14:40:53.237] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1605 [14:40:53.387] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1606 [14:40:53.425] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 488 structureChanged: false Elapsed: 38ms
Info 1607 [14:40:53.425] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1608 [14:40:53.738] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1609 [14:40:53.852] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 489 structureChanged: false Elapsed: 114ms
Info 1610 [14:40:53.853] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1611 [14:40:53.970] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1612 [14:40:54.115] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 490 structureChanged: false Elapsed: 145ms
Info 1613 [14:40:54.115] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1614 [14:40:55.50] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1615 [14:40:55.177] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 491 structureChanged: false Elapsed: 126ms
Info 1616 [14:40:55.177] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1617 [14:40:55.426] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1618 [14:40:55.558] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 492 structureChanged: false Elapsed: 131ms
Info 1619 [14:40:55.558] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1620 [14:40:56.61] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1621 [14:40:56.174] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 493 structureChanged: false Elapsed: 113ms
Info 1622 [14:40:56.174] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1623 [14:40:56.501] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1624 [14:40:56.615] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 494 structureChanged: false Elapsed: 114ms
Info 1625 [14:40:56.615] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1626 [14:41:1.474] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1627 [14:41:1.621] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 495 structureChanged: false Elapsed: 146ms
Info 1628 [14:41:1.621] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1629 [14:41:3.132] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1630 [14:41:3.278] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 496 structureChanged: false Elapsed: 146ms
Info 1631 [14:41:3.279] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1632 [14:41:3.282] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
